compound_lantadene_a,compound_lantadene_b,compound_lantadene_c,compound_lantadene_d,compound_icterogenin,compound_luteolin,compound_hispidulin,compound_quercetin,compound_kaempferol,compound_caffeic_acid,compound_chlorogenic_acid,compound_caryophyllene,compound_alpha_humulene,compound_alpha_pinene,compound_camphene,compound_linalool,agg_mw,agg_tpsa,agg_logp,agg_hbd,agg_hba,agg_rotatable_bonds,agg_aromatic_rings,agg_heavy_atom_count,agg_fraction_csp3,concentration,log_concentration,concentration_squared,concentration_cubed,conc_bin_low,conc_bin_medium,conc_bin_high,terpenoid_total,concentration_x_terpenoid_total,flavonoid_total,concentration_x_flavonoid_total,phenolic_total,concentration_x_phenolic_total,concentration_x_compound_luteolin,concentration_x_compound_caryophyllene,concentration_x_compound_chlorogenic_acid,concentration_x_compound_caffeic_acid,concentration_x_agg_logp,concentration_x_agg_tpsa,log_concentration_x_agg_logp,compound_luteolin_x_compound_caryophyllene,compound_luteolin_x_compound_chlorogenic_acid,compound_luteolin_x_compound_caffeic_acid,compound_caryophyllene_x_compound_chlorogenic_acid,compound_caryophyllene_x_compound_caffeic_acid,compound_chlorogenic_acid_x_compound_caffeic_acid,terpenoid_total_x_flavonoid_total,terpenoid_total_x_phenolic_total,flavonoid_total_x_phenolic_total,max_tanimoto_to_known_bioactive,bio_score_antioxidant,bio_score_ros_scavenger,bio_score_allelopathic,bio_score_auxin_modulation,bio_score_membrane_disruption,bio_score_antimicrobial,bio_score_enzyme_inhibition,species_donor_acmella_oleracea,species_donor_ageratina_adenophora,species_donor_chromolaena_odorata,species_donor_eucalyptus_globulus,species_donor_lantana_camara,species_donor_other,species_donor_parthenium_hysterophorus,incubation_temp_c,incubation_days
0.9311999332443256,0.68826838924776,0.751458576429405,0.7443671766342141,0.9968697829716194,0.7718365645194915,0.7159812771648278,0.3782853566958698,0.9551906484831616,0.5206735578526176,0.6275803563012536,0.7454941389056202,0.8013392857142857,0.3874134764797288,0.3627257336343115,0.6193158114309554,295.215081485164,61.588642176296666,3.8865459079770432,1.804697267704757,3.164389058764497,1.7268378452108784,0.8739893978282017,21.442507893752705,0.4706531347213201,102.7072,4.641571543876367,10548.76893184,1083434.5204362771,0.0,0.0,1.0,7.028452304692226,721.8726565484853,2.821293846863351,289.76719138856356,1.1482539141538712,117.93394441178448,79.27317239941631,76.56761562340732,64.45702117070412,53.476923241080364,399.1762478797798,6325.596989729337,18.03968089043538,0.5753996350423305,0.48438946616747797,0.40187489012910504,0.4678574773148854,0.3881590856622628,0.3267644969537872,19.829329240200714,8.070447869306646,3.239561702639075,1.0,3.969547761017222,3.969547761017222,5.647831249160924,1.727027213002653,3.7856175585429472,3.6322697233297294,3.7057719937325597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,7
0.9996662216288384,0.6930610543863305,0.7949658276379398,0.7279554937413073,0.7852671118530885,0.8125912028351053,0.7771648278167836,0.4208385481852316,0.8118563874199832,0.5198399466488829,0.7649165802620417,0.9105314367789464,0.9873744419642856,0.3893911569430711,0.3507336343115124,0.6186900292031707,292.91876172776324,61.232853744743615,3.845571820276036,1.811509252584976,3.144178886394472,1.7192167629873492,0.8580944454762911,21.273369765839306,0.4709559704129601,50.0906,3.9336005272549563,2509.0682083600004,125680.73199767743,0.0,0.0,1.0,7.257636408448491,363.53936228103,2.822450966257104,141.3782623703981,1.2847565269109245,64.35422528688436,40.70318090473213,45.60906598711949,38.315130455273824,26.039094831610534,192.62699982071882,3067.1903837864547,15.126943339834618,0.7398898354313808,0.6215644840236478,0.4224173675291527,0.6964805928420351,0.4733306135172982,0.3976341942742657,20.48432289376818,9.324295745700558,3.6261623007848596,1.0,4.107207493168029,4.107207493168029,5.6750633931015,1.6244475902550886,4.209323183961572,4.03388552701777,3.783279664764306,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,7
0.0,0.0,0.0,0.0,0.0,0.6487387950802586,0.0,0.6905506883604506,0.0,0.4983327775925308,0.0,0.2732242969003383,0.0,0.3330272637378161,0.0,0.0,240.53338572240452,82.47374955227721,2.35734125632446,3.086373317646298,4.182411477689072,1.0676407727718364,1.8479682493697545,17.568834360237098,0.1783289273680006,99.8134,4.61327128330993,9962.71481956,994412.4393706701,0.0,0.0,1.0,0.6062515606381544,60.512029522600365,1.3392894834407092,133.6790369264609,0.4983327775925308,49.740288862954316,64.75282484886388,27.271446036232227,0.0,49.740288862954316,235.29424575401583,8231.985353561266,10.875054722763384,0.1772512011577763,0.0,0.3232878056843769,0.0,0.13615662278011187,0.0,0.8119463394821976,0.30211502413261815,0.6674118482834744,1.0,1.83762226103324,1.83762226103324,0.8313600413303469,0.6487387950802586,0.2732242969003383,0.6062515606381544,1.3392894834407092,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,7
0.0,0.0,0.0,0.0,0.0,0.419533041484261,0.0,0.6666666666666667,0.0,0.7518339446482161,0.646243755302102,0.2337951165268962,0.0,0.0,0.0,0.0,272.2020329658309,110.05126012826656,1.4713091214742549,4.100122334503308,5.374881155510149,1.9898798454329751,1.713227583962344,19.63939968418459,0.1448160774661281,49.9488,3.9308212068889157,2494.8826214399996,124616.39308178225,0.0,0.0,1.0,0.2337951165268962,11.677785516378632,1.0861997081509278,54.25437198248906,1.398077699950318,69.83230341927843,20.955171982489055,11.677785516378632,32.27910008483363,37.55320333444482,73.49012504669327,5496.928381894761,5.783453096580101,0.09808477632069598,0.2711206082021014,0.31541918148937564,0.15108863407563392,0.1757751046979057,0.48586799175305584,0.2539481873386268,0.3268637387735396,1.5185915896583557,1.0,2.4842774081012458,2.4842774081012458,1.398077699950318,0.419533041484261,0.2337951165268962,0.2337951165268962,1.7324434634530297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4606800166875261,0.0,0.5060853617872624,0.5435008012065228,0.2509382384283927,0.0,0.1843480717615482,0.0,0.0,258.7046261744334,97.3553181985647,1.5296713772334103,3.640436849127238,4.672720298812527,2.003437174688858,1.2498384010278114,18.62024951177595,0.261913486289183,2.0,1.0986122886681098,4.0,8.0,1.0,0.0,0.0,0.4352863101899409,0.8705726203798818,0.4606800166875261,0.9213600333750522,1.0495861629937853,2.0991723259875705,0.0,0.5018764768567854,1.0870016024130456,1.0121707235745248,3.0593427544668206,194.7106363971294,1.6805157726524964,0.0,0.0,0.0,0.13638513363918486,0.12699616918129142,0.27505779961027005,0.20052770464215364,0.4568704881159827,0.4835233710829735,1.0,1.5102661796813113,1.5102661796813113,1.2339342347553335,0.0,0.2509382384283927,0.4352863101899409,1.0041808178940488,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,7
0.0,0.0,0.0,0.0,0.0,0.6377944548676256,0.0,0.5588235294117647,0.0,0.6848949649883294,0.0,0.0,0.0,0.0,0.0,0.0,252.37633630496663,104.99135238338076,1.7993517725818122,3.932994649000087,5.204968870325654,1.364012889337216,2.271974221325568,18.384904423639576,0.0,50.9737,3.9507378214062587,2598.31809169,132445.88691037855,0.0,0.0,1.0,0.0,0.0,1.1966179842793903,60.996046145262355,0.6848949649883294,34.91163047682561,32.51074320408589,0.0,0.0,34.91163047682561,91.71961745005352,5351.797698984736,7.108767101953359,0.0,0.0,0.43682221083631306,0.0,0.0,0.0,0.0,0.0,0.8195576324474383,1.0,1.8815129492677196,1.8815129492677196,0.6848949649883294,0.6377944548676256,0.0,0.0,1.1966179842793903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,7
0.7731558744993324,0.725845662290755,0.885480913485581,0.7593880389429764,0.6894824707846411,0.9508025849489264,0.8179538615847542,0.3718189403420943,0.9215140551071528,0.5110036678892964,0.5334150249787916,0.9171106889681696,0.7813197544642857,0.3292131657013702,0.3088318284424379,0.532540675844806,297.2286774564159,62.67265605873029,3.911036745984561,1.83941158159262,3.238411190436741,1.6876027947725898,0.9465078399617832,21.60368587895985,0.455532661698453,9.9145,2.3900921804322803,98.29731025000001,974.5686824736251,0.0,1.0,0.0,6.702369073424355,66.45063817846577,3.062089441982928,30.35908577253974,1.044418692868088,10.35488913044066,9.426732228476132,9.092693925774919,5.288543265152229,5.0663458652884295,38.77597381806393,621.3680484942814,9.34773834396101,0.8719912137552266,0.5071723846004312,0.48586360834752573,0.4892006210642729,0.46864692592321433,0.27257703427142316,20.523253576005615,7.000079546785363,3.1981034524409826,1.0,4.1065081348510155,4.1065081348510155,5.206984818572743,1.8723166400560793,3.7299726560673485,3.6869699750058236,3.318674895553786,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,7
0.9547313084112148,0.8829617281378065,0.8068011335222537,0.7304589707927677,0.7808848080133556,0.9188034188034188,0.9503510531594784,0.4787234042553192,0.6802115224046758,0.5114204734911637,0.5849750212084079,0.8365380160311356,0.9118303571428572,0.405353863540048,0.368510158013544,0.6581143095536087,296.369731109754,61.37885669224268,3.925331480056459,1.781033832534075,3.1708016234101923,1.7118565985052498,0.8883131695996045,21.530744649221965,0.4704451169960033,24.8084,3.2507000203327996,615.4567105599999,15268.496258256702,0.0,0.0,1.0,7.3361846531585915,181.99900334941958,3.028089398622892,75.12205303679615,1.0963954946995718,27.199817990704855,22.794042735042733,20.753169716906825,14.512294316146667,12.687523674558186,97.38119348983265,1522.7112283638332,12.760075122032509,0.7686139890884366,0.5374770494008876,0.4698948794897444,0.48935384366945306,0.4278226682520021,0.2991682023269075,22.21462297456949,8.04335980200722,3.3199835741976744,1.0,4.124484893322464,4.124484893322464,5.6575873071170175,1.5990149412080945,4.2441757192766225,4.1306977574406725,3.718117960691716,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,7
0.8925650867823766,0.8418420504271723,0.8844807467911319,0.9744089012517384,0.7013772954924875,0.9464248488638732,0.6957539284520227,0.4809136420525657,0.9343167269691066,0.574108036012004,0.7122254689414648,0.7294630032896261,0.8360770089285715,0.2871874558553468,0.3843115124153499,0.5569461827284106,305.22767792774835,65.4492703253791,3.9273513347626863,1.9081762411485244,3.355510826402941,1.7569067417233464,0.9148174670371396,22.1608138227203,0.4624937228093116,4.9329,1.7805131322549734,24.33350241,120.034734038289,0.0,1.0,0.0,7.08865924396221,34.967647184541185,3.057409146337568,15.08189357796859,1.2863335049534688,6.345354546584966,4.668619136960601,3.5983680489273966,3.5133370157413517,2.8320175308436144,19.373231399250855,322.8547055880626,6.992700626524061,0.6903819126401715,0.674067881799927,0.543350111214196,0.5195421295934032,0.41879057216202525,0.4088943651717129,21.67293160776041,9.118379890706716,3.9328478232851967,1.0,4.343742651291037,4.343742651291037,5.868195041553721,1.88074157583298,3.856893332156157,3.4897390916693274,3.733506342132768,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,7
1.0,0.6880600125026047,0.9424904150691782,0.8809457579972183,0.913188647746244,0.9483010214717532,0.6877298562353727,0.4633917396745932,0.7937656554411355,0.4608202734244748,0.5734753511169761,0.9677987304823242,0.7025669642857142,0.2886000847577342,0.3895316027088036,0.6812682519816438,299.0876121634808,60.81585618642728,4.004355629803798,1.7610896895321413,3.1293355941272285,1.749875980813004,0.8534454804949114,21.727349536616003,0.4794052313214136,10.3902,2.4327533365674396,107.95625604,1121.687091506808,0.0,0.0,1.0,7.454450467531466,77.45323124774544,2.893188272822855,30.060804792284028,1.034295624541451,10.746538398110584,9.85303727329581,10.055622369457446,5.958523593175605,4.788014804934978,41.60605586478742,631.8889089482168,9.7416095192078,0.917764524695454,0.5438272612531008,0.43699633600332205,0.5550087167739146,0.44598127560072426,0.26426906810392164,21.567128673000884,7.710105501928768,2.9924119715553164,1.0,3.9274838973643056,3.9274838973643056,5.747580542614431,1.7420666769128887,4.039693959252287,3.717495490451593,3.8983567600095665,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4998957029620359,0.0,0.6675558519506501,0.0,0.2934253810869666,0.2509765625,0.0,0.0,0.0,223.8540471560475,68.68312194461976,2.597033237398022,2.6299832752090166,3.2140235606658827,1.2433498484629435,1.266021282040916,16.313813276649,0.1898554450636047,4.9636,1.785674325572107,24.637324959999997,122.28982617145597,0.0,1.0,0.0,0.5444019435869666,2.702193487188267,0.4998957029620359,2.481282311222361,0.6675558519506501,3.313480226742247,0.0,1.4564462215632672,0.0,3.313480226742247,12.89063417714882,340.9155440843146,4.637455574679058,0.0,0.0,0.0,0.0,0.19587783025545416,0.0,0.2721441922833053,0.36341870325478726,0.333708301877291,1.0,1.167451554912686,1.167451554912686,0.6675558519506501,0.0,0.5444019435869666,0.5444019435869666,0.4998957029620359,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,7
0.0,0.0,0.0,0.0,0.0,0.4633104023347926,0.0,0.6630162703379224,0.0,0.8543681227075692,0.8002639268545575,0.2238335727192698,0.0,0.0,0.0,0.0,273.576570980308,112.10779860550342,1.3519346088099988,4.171007397524706,5.453352671614072,2.083322767013736,1.6751946801890825,19.713319619038582,0.1480742817224808,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2238335727192698,0.0,1.126326672672715,0.0,1.6546320495621267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10370442263259894,0.37077060192500605,0.39583763867366534,0.179125933866208,0.1912362693230907,0.6837199888573158,0.25210972319334135,0.3703622031892987,1.8636562108809451,1.0,2.7809587222348418,2.7809587222348418,1.6546320495621267,0.4633104023347926,0.2238335727192698,0.2238335727192698,1.9265905995272725,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,7
0.7326435246995994,0.6757657845384455,0.8513085514252376,0.9012517385257302,0.8841819699499166,0.686366479049406,0.6955867602808424,0.4550479766374636,0.9565822432507654,0.428809603201067,0.6039211989819965,0.8363990177454479,0.9833984375,0.3189009747139426,0.3067155756207674,0.6236962870254485,298.2089219712659,61.116735951757605,3.975757544333291,1.7761303846287075,3.14685328795397,1.7159694636286418,0.860419147390526,21.66338326330299,0.4752721540414973,51.9372,3.9691063053360027,2697.4727438399996,140099.18139136682,0.0,0.0,1.0,7.114261861744535,369.4948411657983,2.7935834592184774,145.0909028381219,1.0327308021830635,53.6371462191422,35.647953095684805,43.44022306444887,31.365976095767746,22.271170123374453,206.489714731547,3174.2321384736247,15.780204337700448,0.5740762488903247,0.4145112669685686,0.29432053753168924,0.505119097624195,0.35865593091718767,0.2589672097001825,19.874284261518383,7.3471173594198085,2.8850196868040356,1.0,3.826314261401541,3.826314261401541,5.396783346035935,1.6429487223001713,3.851903051508941,3.764697052886449,3.362161149318382,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6047142261159784,0.0,0.6194564854951651,0.0,0.3031089283232173,0.2374441964285714,0.0,0.0,0.0,230.10126376715831,72.30830933733473,2.5999659031224365,2.766404854102832,3.451740671136148,1.216471428103966,1.3790254960564876,16.77105109094704,0.1835889940363131,49.1408,3.9148350479279523,2414.8182246399997,118666.0994133893,0.0,0.0,1.0,0.5405531247517887,26.5632129928027,0.6047142261159784,29.71614084272007,0.6194564854951651,30.440587262420806,0.0,14.895015224945556,0.0,30.440587262420806,127.76440445215903,3553.2881674840987,10.178437640961365,0.0,0.0,0.0,0.0,0.1877627914613061,0.0,0.3268801645088518,0.3348491388821726,0.3745941492387325,1.0,1.2241707116111433,1.2241707116111433,0.6194564854951651,0.0,0.5405531247517887,0.5405531247517887,0.6047142261159784,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,7
